Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,25,18,1720," 36,400,000 "
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,17,1720," 41,900,000 "
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,18,1720," 28,850,000 "
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,18,1720," 33,600,000 "
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,25,18,1720," 36,900,000 "
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,18,1720," 26,800,000 "
Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,30,2009," 20,720,000 "
Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,30,2009," 17,780,000 "
Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,30,2009," 18,350,000 "
Nissan,Sentra,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,36,27,2009," 16,530,000 "
Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,30,2009," 17,380,000 "
Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,30,2009," 19,960,000 "
Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,29,2009," 22,170,000 "
Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,29,2009," 20,410,000 "
Nissan,Sentra,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,36,27,2009," 16,780,000 "
Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,29,2009," 18,550,000 "
Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,30,2009," 18,160,000 "
Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,29,2009," 17,760,000 "
Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,29,2009," 21,500,000 "
Nissan,Sentra,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,33,27,2009," 21,990,000 "
Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,29,2009," 18,790,000 "
Nissan,Sentra,2017,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,35,27,2009," 16,990,000 "
Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,29,2009," 19,990,000 "
Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,29,2009," 17,990,000 "
Nissan,Sentra,2017,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,26,2009," 21,990,000 "
Kia,Sephia,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,21,1720," 2,000,000 "
Kia,Sephia,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,21,1720," 2,000,000 "
Kia,Sephia,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,20,1720," 2,000,000 "
Kia,Sephia,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,20,1720," 2,000,000 "
Kia,Sephia,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,1720," 10,845,000 "
Kia,Sephia,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,1720," 12,445,000 "
Kia,Sephia,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,19,1720," 11,820,000 "
Kia,Sephia,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,19,1720," 13,420,000 "
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 64,320,000 "
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 47,620,000 "
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 56,580,000 "
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 61,095,000 "
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 47,620,000 "
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 53,355,000 "
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 56,580,000 "
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 64,320,000 "
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 44,395,000 "
Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 61,855,000 "
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 57,340,000 "
Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 45,325,000 "
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 65,080,000 "
Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 65,080,000 "
Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 57,340,000 "
Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 48,550,000 "
Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 54,115,000 "
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 48,550,000 "
Toyota,Sequoia,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 48,685,000 "
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 65,215,000 "
Toyota,Sequoia,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 45,460,000 "
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 57,475,000 "
Toyota,Sequoia,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 57,475,000 "
Toyota,Sequoia,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 54,250,000 "
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,2031," 48,685,000 "
Toyota,Sequoia,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 65,215,000 "
Toyota,Sequoia,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,13,2031," 61,990,000 "
Cadillac,Seville,2002,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,25,16,1624," 44,399,000 "
Cadillac,Seville,2002,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,25,16,1624," 49,705,000 "
Cadillac,Seville,2003,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,25,16,1624," 51,650,000 "
Cadillac,Seville,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,25,16,1624," 45,535,000 "
Cadillac,Seville,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,24,16,1624," 45,975,000 "
Dodge,Shadow,1992,regular unleaded,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,23,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,20,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,152,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,24,18,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,23,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,23,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,152,4,MANUAL,front wheel drive,2,Performance,Compact,Convertible,24,18,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,23,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,20,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,152,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,24,18,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,152,4,MANUAL,front wheel drive,2,Performance,Compact,Convertible,24,18,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,20,1851," 2,000,000 "
Dodge,Shadow,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,20,1851," 2,000,000 "
Dodge,Shadow,1993,regular unleaded,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,23,1851," 2,000,000 "
Dodge,Shadow,1993,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,23,1851," 2,000,000 "
Dodge,Shadow,1993,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,22,1851," 2,000,000 "
Dodge,Shadow,1993,regular unleaded,100,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,22,1851," 2,000,000 "
Dodge,Shadow,1993,regular unleaded,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,22,1851," 2,000,000 "
Dodge,Shadow,1993,regular unleaded,100,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,22,1851," 2,000,000 "
Dodge,Shadow,1994,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,21,1851," 2,000,000 "
Dodge,Shadow,1994,regular unleaded,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,23,1851," 2,000,000 "
Dodge,Shadow,1994,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1851," 2,000,000 "
Dodge,Shadow,1994,regular unleaded,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,27,21,1851," 2,000,000 "
Ford,Shelby GT350,2015,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657," 61,295,000 "
Ford,Shelby GT350,2015,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657," 47,795,000 "
Ford,Shelby GT350,2016,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,21,15,5657," 61,295,000 "
Ford,Shelby GT350,2016,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657," 47,795,000 "
Ford,Shelby GT350,2017,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,21,15,5657," 61,795,000 "
Ford,Shelby GT350,2017,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657," 54,295,000 "
Ford,Shelby GT500,2012,premium unleaded (required),550,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,23,15,5657," 48,810,000 "
Ford,Shelby GT500,2013,premium unleaded (required),662,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Convertible,24,15,5657," 59,200,000 "
Ford,Shelby GT500,2013,premium unleaded (required),662,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,24,15,5657," 54,200,000 "
Ford,Shelby GT500,2014,premium unleaded (required),662,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,24,15,5657," 55,110,000 "
Ford,Shelby GT500,2014,premium unleaded (required),662,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Convertible,24,15,5657," 60,110,000 "
Suzuki,Sidekick,1996,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481," 2,000,000 "
Suzuki,Sidekick,1996,regular unleaded,95,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1996,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1996,regular unleaded,95,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1996,regular unleaded,95,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1996,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481," 2,000,000 "
Suzuki,Sidekick,1997,regular unleaded,95,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1997,regular unleaded,120,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,23,19,481," 2,000,000 "
Suzuki,Sidekick,1997,regular unleaded,95,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1997,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,19,481," 2,002,000 "
Suzuki,Sidekick,1997,regular unleaded,95,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1997,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,19,481," 2,000,000 "
Suzuki,Sidekick,1997,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1998,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1998,regular unleaded,95,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,481," 2,000,000 "
Suzuki,Sidekick,1998,regular unleaded,95,4,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,24,19,481," 2,107,000 "
Suzuki,Sidekick,1998,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481," 2,125,000 "
Suzuki,Sidekick,1998,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481," 2,078,000 "
Suzuki,Sidekick,1998,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1998,regular unleaded,95,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,24,20,481," 2,019,000 "
Suzuki,Sidekick,1998,regular unleaded,95,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,21,481," 2,000,000 "
Suzuki,Sidekick,1998,regular unleaded,120,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,23,20,481," 2,027,000 "
Suzuki,Sidekick,1998,regular unleaded,120,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481," 2,153,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 42,880,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 37,400,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 40,655,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 37,445,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 35,200,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 41,035,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 35,000,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 33,960,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 46,250,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 41,750,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 28,700,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 45,120,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 31,630,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 31,430,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 38,455,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 39,780,000 "
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 26,595,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 34,180,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 38,605,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 35,410,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 31,840,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 37,620,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 31,640,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 41,245,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 40,815,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 28,850,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 41,900,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 43,040,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 39,930,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,23,16,2031," 46,410,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 37,655,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 35,210,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 45,270,000 "
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,25,18,2031," 26,745,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 29,750,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 32,740,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,24,18,2031," 35,080,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,24,18,2031," 43,940,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 42,800,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,24,18,2031," 41,715,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 38,555,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 32,540,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 42,145,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 39,505,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 36,310,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 36,110,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 40,830,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 27,645,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,24,18,2031," 38,520,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,27,19,2031," 46,170,000 "
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,N/A,Large,Passenger Minivan,24,18,2031," 47,310,000 "
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,549," 30,930,000 "
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,19,14,549," 24,515,000 "
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,549," 30,550,000 "
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,549," 33,935,000 "
GMC,Sierra 1500 Classic,2007,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,549," 32,025,000 "
GMC,Sierra 1500 Classic,2007,regular unleaded,295,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,549," 31,735,000 "
GMC,Sierra 1500 Classic,2007,regular unleaded,195,6,MANUAL,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,21,15,549," 20,310,000 "
